location	region	model	purchase_date	cost	source	path
San Jose -> ATEDR -> ROW E -> E-1	San Jose	MMR-2G-5URS	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1	San Jose	AR8101BLK-8U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1	San Jose	AR8101BLK-8U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-191 - 198	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-191 - 198	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-191 - 198	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-191 - 198	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-191 - 198	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-191 - 198	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-191 - 198	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-191 - 198	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-199 - 206	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-199 - 206	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-199 - 206	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-199 - 206	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-199 - 206	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-199 - 206	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-199 - 206	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-199 - 206	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-207 - 210	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-207 - 210	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-207 - 210	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-1 -> PHCI-MAC-207 - 210	San Jose	Mac Mini - Vertical	1458845940	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	AR8101BLK-8U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	PX-5522	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	PX-5522	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	AR8101BLK-1U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	AR8101BLK-4U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	AR8101BLK-2U	1453332300	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	WS-C2960X-48TS-LL	1450145520	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	AR8101BLK-1U	1453332300	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	Mac Pro Shelf	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	Mac Pro Shelf	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	Mac Pro Shelf	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	Mac Pro Shelf	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2	San Jose	AR8101BLK-8U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-211 - 216	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-211 - 216	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-211 - 216	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-211 - 216	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-211 - 216	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-211 - 216	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-217 - 222	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-217 - 222	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-217 - 222	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-217 - 222	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-217 - 222	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-217 - 222	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-223 - 228	San Jose	Mac Pro (Quad-Core)	1458848400	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-223 - 228	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-223 - 228	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-223 - 228	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-223 - 228	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-223 - 228	San Jose	Mac Pro (Quad-Core)	1458847980	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-229 - 230	San Jose	Mac Pro (Quad-Core)	1458848160	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-2 -> PHCI-MAC-229 - 230	San Jose	Mac Pro (Quad-Core)	1458848160	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	AR8101BLK-8U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	PX-5522	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	PX-5522	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	AR8101BLK-1U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	AR8101BLK-4U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	AR8101BLK-1U	1453332360	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	N9K-C93120TX	1450228800	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	AR8101BLK-1U	1453332360	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	MMR-2G-5URS	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	MMR-2G-5URS	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	MMR-2G-5URS	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	MMR-2G-5URS	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	AR8101BLK-8U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3	San Jose	AR8101BLK-8U	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-231/232/233/234/235/236/237/238	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-231/232/233/234/235/236/237/238	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-231/232/233/234/235/236/237/238	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-231/232/233/234/235/236/237/238	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-231/232/233/234/235/236/237/238	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-231/232/233/234/235/236/237/238	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-231/232/233/234/235/236/237/238	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-231/232/233/234/235/236/237/238	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-239/240/241/242/243/244/245/246	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-239/240/241/242/243/244/245/246	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-239/240/241/242/243/244/245/246	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-239/240/241/242/243/244/245/246	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-239/240/241/242/243/244/245/246	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-239/240/241/242/243/244/245/246	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-239/240/241/242/243/244/245/246	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-239/240/241/242/243/244/245/246	San Jose	Mac Mini - Vertical	1465429500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-247/248/249/250/251/252/253/254	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-247/248/249/250/251/252/253/254	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-247/248/249/250/251/252/253/254	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-247/248/249/250/251/252/253/254	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-247/248/249/250/251/252/253/254	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-247/248/249/250/251/252/253/254	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-247/248/249/250/251/252/253/254	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-247/248/249/250/251/252/253/254	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-255/256	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-3 -> PHCI-MAC-255/256	San Jose	Mac Mini - Vertical	1465429560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	PX-5522	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	PX-5522	1446594840	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	DKX2-864	1477078920	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	DKX3-464/DKX3-864	1458002880	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	WS-C2960X-48TS-LL	1450145520	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	ESC4000 G2	1477078920	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	ESC4000 G2	1477078920	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	ESC4000 G2	1477078920	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	ESC4000 G2	1477078920	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	ESC4000 G2	1477078920	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> ATEDR -> ROW E -> E-4	San Jose	ESC4000 G2	1477078920	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
